Date,Record_timestamp,Day,Month,Quarter,Year_half,Year
2011-09-28,,Wednesday,9,3,2,2011
2011-09-29,,Thursday,9,3,2,2011
2011-09-30,,Friday,9,3,2,2011
2011-10-01,,Saturday,10,4,2,2011
2011-10-02,,Sunday,10,4,2,2011
2011-10-03,,Monday,10,4,2,2011
2011-10-04,,Tuesday,10,4,2,2011
2011-10-05,,Wednesday,10,4,2,2011
2011-10-06,,Thursday,10,4,2,2011
2011-10-07,,Friday,10,4,2,2011
2011-10-08,,Saturday,10,4,2,2011
2011-10-09,,Sunday,10,4,2,2011
2011-10-10,,Monday,10,4,2,2011
2011-10-11,,Tuesday,10,4,2,2011
2011-10-12,,Wednesday,10,4,2,2011
2011-10-13,,Thursday,10,4,2,2011
2011-10-14,,Friday,10,4,2,2011
2011-10-15,,Saturday,10,4,2,2011
2011-10-16,,Sunday,10,4,2,2011
2011-10-17,,Monday,10,4,2,2011
2011-10-18,,Tuesday,10,4,2,2011
2011-10-19,,Wednesday,10,4,2,2011
2011-10-20,,Thursday,10,4,2,2011
2011-10-21,,Friday,10,4,2,2011
2011-10-22,,Saturday,10,4,2,2011
2011-10-23,,Sunday,10,4,2,2011
2011-10-24,,Monday,10,4,2,2011
2011-10-25,,Tuesday,10,4,2,2011
2011-10-26,,Wednesday,10,4,2,2011
2011-10-27,,Thursday,10,4,2,2011
2011-10-28,,Friday,10,4,2,2011
2011-10-29,,Saturday,10,4,2,2011
2011-10-30,,Sunday,10,4,2,2011
2011-10-31,,Monday,10,4,2,2011
2011-11-01,,Tuesday,11,4,2,2011
2011-11-02,,Wednesday,11,4,2,2011
2011-11-03,,Thursday,11,4,2,2011
2011-11-04,,Friday,11,4,2,2011
2011-11-05,,Saturday,11,4,2,2011
2011-11-06,,Sunday,11,4,2,2011
2011-11-07,,Monday,11,4,2,2011
2011-11-08,,Tuesday,11,4,2,2011
2011-11-09,,Wednesday,11,4,2,2011
2011-11-10,,Thursday,11,4,2,2011
2011-11-11,,Friday,11,4,2,2011
2011-11-12,,Saturday,11,4,2,2011
2011-11-13,,Sunday,11,4,2,2011
2011-11-14,,Monday,11,4,2,2011
2011-11-15,,Tuesday,11,4,2,2011
2011-11-16,,Wednesday,11,4,2,2011
2011-11-17,,Thursday,11,4,2,2011
2011-11-18,,Friday,11,4,2,2011
2011-11-19,,Saturday,11,4,2,2011
2011-11-20,,Sunday,11,4,2,2011
2011-11-21,,Monday,11,4,2,2011
2011-11-22,,Tuesday,11,4,2,2011
2011-11-23,,Wednesday,11,4,2,2011
2011-11-24,,Thursday,11,4,2,2011
2011-11-25,,Friday,11,4,2,2011
2011-11-26,,Saturday,11,4,2,2011
2011-11-27,,Sunday,11,4,2,2011
2011-11-28,,Monday,11,4,2,2011
2011-11-29,,Tuesday,11,4,2,2011
2011-11-30,,Wednesday,11,4,2,2011
2011-12-01,,Thursday,12,4,2,2011
2011-12-02,,Friday,12,4,2,2011
2011-12-03,,Saturday,12,4,2,2011
2011-12-04,,Sunday,12,4,2,2011
2011-12-05,,Monday,12,4,2,2011
2011-12-06,,Tuesday,12,4,2,2011
2011-12-07,,Wednesday,12,4,2,2011
2011-12-08,,Thursday,12,4,2,2011
2011-12-09,,Friday,12,4,2,2011
2011-12-10,,Saturday,12,4,2,2011
2011-12-11,,Sunday,12,4,2,2011
2011-12-12,,Monday,12,4,2,2011
2011-12-13,,Tuesday,12,4,2,2011
2011-12-14,,Wednesday,12,4,2,2011
2011-12-15,,Thursday,12,4,2,2011
2011-12-16,,Friday,12,4,2,2011
2011-12-17,,Saturday,12,4,2,2011
2011-12-18,,Sunday,12,4,2,2011
2011-12-19,,Monday,12,4,2,2011
2011-12-20,,Tuesday,12,4,2,2011
2011-12-21,,Wednesday,12,4,2,2011
2011-12-22,,Thursday,12,4,2,2011
2011-12-23,,Friday,12,4,2,2011
2011-12-24,,Saturday,12,4,2,2011
2011-12-25,,Sunday,12,4,2,2011
2011-12-26,,Monday,12,4,2,2011
2011-12-27,,Tuesday,12,4,2,2011
2011-12-28,,Wednesday,12,4,2,2011
2011-12-29,,Thursday,12,4,2,2011
2011-12-30,,Friday,12,4,2,2011
2011-12-31,,Saturday,12,4,2,2011
2012-01-01,,Sunday,1,1,1,2012
2012-01-02,,Monday,1,1,1,2012
2012-01-03,,Tuesday,1,1,1,2012
2012-01-04,,Wednesday,1,1,1,2012
2012-01-05,,Thursday,1,1,1,2012
2012-01-06,,Friday,1,1,1,2012
2012-01-07,,Saturday,1,1,1,2012
2012-01-08,,Sunday,1,1,1,2012
2012-01-09,,Monday,1,1,1,2012
2012-01-10,,Tuesday,1,1,1,2012
2012-01-11,,Wednesday,1,1,1,2012
2012-01-12,,Thursday,1,1,1,2012
2012-01-13,,Friday,1,1,1,2012
2012-01-14,,Saturday,1,1,1,2012
2012-01-15,,Sunday,1,1,1,2012
2012-01-16,,Monday,1,1,1,2012
2012-01-17,,Tuesday,1,1,1,2012
2012-01-18,,Wednesday,1,1,1,2012
2012-01-19,,Thursday,1,1,1,2012
2012-01-20,,Friday,1,1,1,2012
2012-01-21,,Saturday,1,1,1,2012
2012-01-22,,Sunday,1,1,1,2012
2012-01-23,,Monday,1,1,1,2012
2012-01-24,,Tuesday,1,1,1,2012
2012-01-25,,Wednesday,1,1,1,2012
2012-01-26,,Thursday,1,1,1,2012
2012-01-27,,Friday,1,1,1,2012
2012-01-28,,Saturday,1,1,1,2012
2012-01-29,,Sunday,1,1,1,2012
2012-01-30,,Monday,1,1,1,2012
2012-01-31,,Tuesday,1,1,1,2012
2012-02-01,,Wednesday,2,1,1,2012
2012-02-02,,Thursday,2,1,1,2012
2012-02-03,,Friday,2,1,1,2012
2012-02-04,,Saturday,2,1,1,2012
2012-02-05,,Sunday,2,1,1,2012
2012-02-06,,Monday,2,1,1,2012
2012-02-07,,Tuesday,2,1,1,2012
2012-02-08,,Wednesday,2,1,1,2012
2012-02-09,,Thursday,2,1,1,2012
2012-02-10,,Friday,2,1,1,2012
2012-02-11,,Saturday,2,1,1,2012
2012-02-12,,Sunday,2,1,1,2012
2012-02-13,,Monday,2,1,1,2012
2012-02-14,,Tuesday,2,1,1,2012
2012-02-15,,Wednesday,2,1,1,2012
2012-02-16,,Thursday,2,1,1,2012
2012-02-17,,Friday,2,1,1,2012
2012-02-18,,Saturday,2,1,1,2012
2012-02-19,,Sunday,2,1,1,2012
2012-02-20,,Monday,2,1,1,2012
2012-02-21,,Tuesday,2,1,1,2012
2012-02-22,,Wednesday,2,1,1,2012
2012-02-23,,Thursday,2,1,1,2012
2012-02-24,,Friday,2,1,1,2012
2012-02-25,,Saturday,2,1,1,2012
2012-02-26,,Sunday,2,1,1,2012
2012-02-27,,Monday,2,1,1,2012
2012-02-28,,Tuesday,2,1,1,2012
2012-02-29,,Wednesday,2,1,1,2012
2012-03-01,,Thursday,3,1,1,2012
2012-03-02,,Friday,3,1,1,2012
2012-03-03,,Saturday,3,1,1,2012
2012-03-04,,Sunday,3,1,1,2012
2012-03-05,,Monday,3,1,1,2012
2012-03-06,,Tuesday,3,1,1,2012
2012-03-07,,Wednesday,3,1,1,2012
2012-03-08,,Thursday,3,1,1,2012
2012-03-09,,Friday,3,1,1,2012
2012-03-10,,Saturday,3,1,1,2012
2012-03-11,,Sunday,3,1,1,2012
2012-03-12,,Monday,3,1,1,2012
2012-03-13,,Tuesday,3,1,1,2012
2012-03-14,,Wednesday,3,1,1,2012
2012-03-15,,Thursday,3,1,1,2012
2012-03-16,,Friday,3,1,1,2012
2012-03-17,,Saturday,3,1,1,2012
2012-03-18,,Sunday,3,1,1,2012
2012-03-19,,Monday,3,1,1,2012
2012-03-20,,Tuesday,3,1,1,2012
2012-03-21,,Wednesday,3,1,1,2012
2012-03-22,,Thursday,3,1,1,2012
2012-03-23,,Friday,3,1,1,2012
2012-03-24,,Saturday,3,1,1,2012
2012-03-25,,Sunday,3,1,1,2012
2012-03-26,,Monday,3,1,1,2012
2012-03-27,,Tuesday,3,1,1,2012
2012-03-28,,Wednesday,3,1,1,2012
2012-03-29,,Thursday,3,1,1,2012
2012-03-30,,Friday,3,1,1,2012
2012-03-31,,Saturday,3,1,1,2012
2012-04-01,,Sunday,4,2,1,2012
2012-04-02,,Monday,4,2,1,2012
2012-04-03,,Tuesday,4,2,1,2012
2012-04-04,,Wednesday,4,2,1,2012
2012-04-05,,Thursday,4,2,1,2012
2012-04-06,,Friday,4,2,1,2012
2012-04-07,,Saturday,4,2,1,2012
2012-04-08,,Sunday,4,2,1,2012
2012-04-09,,Monday,4,2,1,2012
2012-04-10,,Tuesday,4,2,1,2012
2012-04-11,,Wednesday,4,2,1,2012
2012-04-12,,Thursday,4,2,1,2012
2012-04-13,,Friday,4,2,1,2012
2012-04-14,,Saturday,4,2,1,2012
2012-04-15,,Sunday,4,2,1,2012
2012-04-16,,Monday,4,2,1,2012
2012-04-17,,Tuesday,4,2,1,2012
2012-04-18,,Wednesday,4,2,1,2012
2012-04-19,,Thursday,4,2,1,2012
2012-04-20,,Friday,4,2,1,2012
2012-04-21,,Saturday,4,2,1,2012
2012-04-22,,Sunday,4,2,1,2012
2012-04-23,,Monday,4,2,1,2012
2012-04-24,,Tuesday,4,2,1,2012
2012-04-25,,Wednesday,4,2,1,2012
2012-04-26,,Thursday,4,2,1,2012
2012-04-27,,Friday,4,2,1,2012
2012-04-28,,Saturday,4,2,1,2012
2012-04-29,,Sunday,4,2,1,2012
2012-04-30,,Monday,4,2,1,2012
2012-05-01,,Tuesday,5,2,1,2012
2012-05-02,,Wednesday,5,2,1,2012
2012-05-03,,Thursday,5,2,1,2012
2012-05-04,,Friday,5,2,1,2012
2012-05-05,,Saturday,5,2,1,2012
2012-05-06,,Sunday,5,2,1,2012
2012-05-07,,Monday,5,2,1,2012
2012-05-08,,Tuesday,5,2,1,2012
2012-05-09,,Wednesday,5,2,1,2012
2012-05-10,,Thursday,5,2,1,2012
2012-05-11,,Friday,5,2,1,2012
2012-05-12,,Saturday,5,2,1,2012
2012-05-13,,Sunday,5,2,1,2012
2012-05-14,,Monday,5,2,1,2012
2012-05-15,,Tuesday,5,2,1,2012
2012-05-16,,Wednesday,5,2,1,2012
2012-05-17,,Thursday,5,2,1,2012
2012-05-18,,Friday,5,2,1,2012
2012-05-19,,Saturday,5,2,1,2012
2012-05-20,,Sunday,5,2,1,2012
2012-05-21,,Monday,5,2,1,2012
2012-05-22,,Tuesday,5,2,1,2012
2012-05-23,,Wednesday,5,2,1,2012
2012-05-24,,Thursday,5,2,1,2012
2012-05-25,,Friday,5,2,1,2012
2012-05-26,,Saturday,5,2,1,2012
2012-05-27,,Sunday,5,2,1,2012
2012-05-28,,Monday,5,2,1,2012
2012-05-29,,Tuesday,5,2,1,2012
2012-05-30,,Wednesday,5,2,1,2012
2012-05-31,,Thursday,5,2,1,2012
2012-06-01,,Friday,6,2,1,2012
2012-06-02,,Saturday,6,2,1,2012
2012-06-03,,Sunday,6,2,1,2012
2012-06-04,,Monday,6,2,1,2012
2012-06-05,,Tuesday,6,2,1,2012
2012-06-06,,Wednesday,6,2,1,2012
2012-06-07,,Thursday,6,2,1,2012
2012-06-08,,Friday,6,2,1,2012
2012-06-09,,Saturday,6,2,1,2012
2012-06-10,,Sunday,6,2,1,2012
2012-06-11,,Monday,6,2,1,2012
2012-06-12,,Tuesday,6,2,1,2012
2012-06-13,,Wednesday,6,2,1,2012
2012-06-14,,Thursday,6,2,1,2012
2012-06-15,,Friday,6,2,1,2012
2012-06-16,,Saturday,6,2,1,2012
2012-06-17,,Sunday,6,2,1,2012
2012-06-18,,Monday,6,2,1,2012
2012-06-19,,Tuesday,6,2,1,2012
2012-06-20,,Wednesday,6,2,1,2012
2012-06-21,,Thursday,6,2,1,2012
2012-06-22,,Friday,6,2,1,2012
2012-06-23,,Saturday,6,2,1,2012
2012-06-24,,Sunday,6,2,1,2012
2012-06-25,,Monday,6,2,1,2012
2012-06-26,,Tuesday,6,2,1,2012
2012-06-27,,Wednesday,6,2,1,2012
2012-06-28,,Thursday,6,2,1,2012
2012-06-29,,Friday,6,2,1,2012
2012-06-30,,Saturday,6,2,1,2012
2012-07-01,,Sunday,7,3,2,2012
2012-07-02,,Monday,7,3,2,2012
2012-07-03,,Tuesday,7,3,2,2012
2012-07-04,,Wednesday,7,3,2,2012
2012-07-05,,Thursday,7,3,2,2012
2012-07-06,,Friday,7,3,2,2012
2012-07-07,,Saturday,7,3,2,2012
2012-07-08,,Sunday,7,3,2,2012
2012-07-09,,Monday,7,3,2,2012
2012-07-10,,Tuesday,7,3,2,2012
2012-07-11,,Wednesday,7,3,2,2012
2012-07-12,,Thursday,7,3,2,2012
2012-07-13,,Friday,7,3,2,2012
2012-07-14,,Saturday,7,3,2,2012
2012-07-15,,Sunday,7,3,2,2012
2012-07-16,,Monday,7,3,2,2012
2012-07-17,,Tuesday,7,3,2,2012
2012-07-18,,Wednesday,7,3,2,2012
2012-07-19,,Thursday,7,3,2,2012
2012-07-20,,Friday,7,3,2,2012
2012-07-21,,Saturday,7,3,2,2012
2012-07-22,,Sunday,7,3,2,2012
2012-07-23,,Monday,7,3,2,2012
2012-07-24,,Tuesday,7,3,2,2012
2012-07-25,,Wednesday,7,3,2,2012
2012-07-26,,Thursday,7,3,2,2012
2012-07-27,,Friday,7,3,2,2012
2012-07-28,,Saturday,7,3,2,2012
2012-07-29,,Sunday,7,3,2,2012
2012-07-30,,Monday,7,3,2,2012
2012-07-31,,Tuesday,7,3,2,2012
2012-08-01,,Wednesday,8,3,2,2012
2012-08-02,,Thursday,8,3,2,2012
2012-08-03,,Friday,8,3,2,2012
2012-08-04,,Saturday,8,3,2,2012
2012-08-05,,Sunday,8,3,2,2012
2012-08-06,,Monday,8,3,2,2012
2012-08-07,,Tuesday,8,3,2,2012
2012-08-08,,Wednesday,8,3,2,2012
2012-08-09,,Thursday,8,3,2,2012
2012-08-10,,Friday,8,3,2,2012
2012-08-11,,Saturday,8,3,2,2012
2012-08-12,,Sunday,8,3,2,2012
2012-08-13,,Monday,8,3,2,2012
2012-08-14,,Tuesday,8,3,2,2012
2012-08-15,,Wednesday,8,3,2,2012
2012-08-16,,Thursday,8,3,2,2012
2012-08-17,,Friday,8,3,2,2012
2012-08-18,,Saturday,8,3,2,2012
2012-08-19,,Sunday,8,3,2,2012
2012-08-20,,Monday,8,3,2,2012
2012-08-21,,Tuesday,8,3,2,2012
2012-08-22,,Wednesday,8,3,2,2012
2012-08-23,,Thursday,8,3,2,2012
2012-08-24,,Friday,8,3,2,2012
2012-08-25,,Saturday,8,3,2,2012
2012-08-26,,Sunday,8,3,2,2012
2012-08-27,,Monday,8,3,2,2012
2012-08-28,,Tuesday,8,3,2,2012
2012-08-29,,Wednesday,8,3,2,2012
2012-08-30,,Thursday,8,3,2,2012
2012-08-31,,Friday,8,3,2,2012
2012-09-01,,Saturday,9,3,2,2012
2012-09-02,,Sunday,9,3,2,2012
2012-09-03,,Monday,9,3,2,2012
2012-09-04,,Tuesday,9,3,2,2012
2012-09-05,,Wednesday,9,3,2,2012
2012-09-06,,Thursday,9,3,2,2012
2012-09-07,,Friday,9,3,2,2012
2012-09-08,,Saturday,9,3,2,2012
2012-09-09,,Sunday,9,3,2,2012
2012-09-10,,Monday,9,3,2,2012
2012-09-11,,Tuesday,9,3,2,2012
2012-09-12,,Wednesday,9,3,2,2012
2012-09-13,,Thursday,9,3,2,2012
2012-09-14,,Friday,9,3,2,2012
2012-09-15,,Saturday,9,3,2,2012
2012-09-16,,Sunday,9,3,2,2012
2012-09-17,,Monday,9,3,2,2012
2012-09-18,,Tuesday,9,3,2,2012
2012-09-19,,Wednesday,9,3,2,2012
2012-09-20,,Thursday,9,3,2,2012
2012-09-21,,Friday,9,3,2,2012
2012-09-22,,Saturday,9,3,2,2012
2012-09-23,,Sunday,9,3,2,2012
2012-09-24,,Monday,9,3,2,2012
2012-09-25,,Tuesday,9,3,2,2012
2012-09-26,,Wednesday,9,3,2,2012
2012-09-27,,Thursday,9,3,2,2012
2012-09-28,,Friday,9,3,2,2012
2012-09-29,,Saturday,9,3,2,2012
2012-09-30,,Sunday,9,3,2,2012
2012-10-01,,Monday,10,4,2,2012
2012-10-02,,Tuesday,10,4,2,2012
2012-10-03,,Wednesday,10,4,2,2012
2012-10-04,,Thursday,10,4,2,2012
2012-10-05,,Friday,10,4,2,2012
2012-10-06,,Saturday,10,4,2,2012
2012-10-07,,Sunday,10,4,2,2012
2012-10-08,,Monday,10,4,2,2012
2012-10-09,,Tuesday,10,4,2,2012
2012-10-10,,Wednesday,10,4,2,2012
2012-10-11,,Thursday,10,4,2,2012
2012-10-12,,Friday,10,4,2,2012
2012-10-13,,Saturday,10,4,2,2012
2012-10-14,,Sunday,10,4,2,2012
2012-10-15,,Monday,10,4,2,2012
2012-10-16,,Tuesday,10,4,2,2012
2012-10-17,,Wednesday,10,4,2,2012
2012-10-18,,Thursday,10,4,2,2012
2012-10-19,,Friday,10,4,2,2012
2012-10-20,,Saturday,10,4,2,2012
2012-10-21,,Sunday,10,4,2,2012
2012-10-22,,Monday,10,4,2,2012
2012-10-23,,Tuesday,10,4,2,2012
2012-10-24,,Wednesday,10,4,2,2012
2012-10-25,,Thursday,10,4,2,2012
2012-10-26,,Friday,10,4,2,2012
2012-10-27,,Saturday,10,4,2,2012
2012-10-28,,Sunday,10,4,2,2012
2012-10-29,,Monday,10,4,2,2012
2012-10-30,,Tuesday,10,4,2,2012
2012-10-31,,Wednesday,10,4,2,2012
2012-11-01,,Thursday,11,4,2,2012
2012-11-02,,Friday,11,4,2,2012
2012-11-03,,Saturday,11,4,2,2012
2012-11-04,,Sunday,11,4,2,2012
2012-11-05,,Monday,11,4,2,2012
2012-11-06,,Tuesday,11,4,2,2012
2012-11-07,,Wednesday,11,4,2,2012
2012-11-08,,Thursday,11,4,2,2012
2012-11-09,,Friday,11,4,2,2012
2012-11-10,,Saturday,11,4,2,2012
2012-11-11,,Sunday,11,4,2,2012
2012-11-12,,Monday,11,4,2,2012
2012-11-13,,Tuesday,11,4,2,2012
2012-11-14,,Wednesday,11,4,2,2012
2012-11-15,,Thursday,11,4,2,2012
2012-11-16,,Friday,11,4,2,2012
2012-11-17,,Saturday,11,4,2,2012
2012-11-18,,Sunday,11,4,2,2012
2012-11-19,,Monday,11,4,2,2012
2012-11-20,,Tuesday,11,4,2,2012
2012-11-21,,Wednesday,11,4,2,2012
2012-11-22,,Thursday,11,4,2,2012
2012-11-23,,Friday,11,4,2,2012
2012-11-24,,Saturday,11,4,2,2012
2012-11-25,,Sunday,11,4,2,2012
2012-11-26,,Monday,11,4,2,2012
2012-11-27,,Tuesday,11,4,2,2012
2012-11-28,,Wednesday,11,4,2,2012
2012-11-29,,Thursday,11,4,2,2012
2012-11-30,,Friday,11,4,2,2012
2012-12-01,,Saturday,12,4,2,2012
2012-12-02,,Sunday,12,4,2,2012
2012-12-03,,Monday,12,4,2,2012
2012-12-04,,Tuesday,12,4,2,2012
2012-12-05,,Wednesday,12,4,2,2012
2012-12-06,,Thursday,12,4,2,2012
2012-12-07,,Friday,12,4,2,2012
2012-12-08,,Saturday,12,4,2,2012
2012-12-09,,Sunday,12,4,2,2012
2012-12-10,,Monday,12,4,2,2012
2012-12-11,,Tuesday,12,4,2,2012
2012-12-12,,Wednesday,12,4,2,2012
2012-12-13,,Thursday,12,4,2,2012
2012-12-14,,Friday,12,4,2,2012
2012-12-15,,Saturday,12,4,2,2012
2012-12-16,,Sunday,12,4,2,2012
2012-12-17,,Monday,12,4,2,2012
2012-12-18,,Tuesday,12,4,2,2012
2012-12-19,,Wednesday,12,4,2,2012
2012-12-20,,Thursday,12,4,2,2012
2012-12-21,,Friday,12,4,2,2012
2012-12-22,,Saturday,12,4,2,2012
2012-12-23,,Sunday,12,4,2,2012
2012-12-24,,Monday,12,4,2,2012
2012-12-25,,Tuesday,12,4,2,2012
2012-12-26,,Wednesday,12,4,2,2012
2012-12-27,,Thursday,12,4,2,2012
2012-12-28,,Friday,12,4,2,2012
2012-12-29,,Saturday,12,4,2,2012
2012-12-30,,Sunday,12,4,2,2012
2012-12-31,,Monday,12,4,2,2012
2013-01-01,,Tuesday,1,1,1,2013
2013-01-02,,Wednesday,1,1,1,2013
2013-01-03,,Thursday,1,1,1,2013
2013-01-04,,Friday,1,1,1,2013
2013-01-05,,Saturday,1,1,1,2013
2013-01-06,,Sunday,1,1,1,2013
2013-01-07,,Monday,1,1,1,2013
2013-01-08,,Tuesday,1,1,1,2013
2013-01-09,,Wednesday,1,1,1,2013
2013-01-10,,Thursday,1,1,1,2013
2013-01-11,,Friday,1,1,1,2013
2013-01-12,,Saturday,1,1,1,2013
2013-01-13,,Sunday,1,1,1,2013
2013-01-14,,Monday,1,1,1,2013
2013-01-15,,Tuesday,1,1,1,2013
2013-01-16,,Wednesday,1,1,1,2013
2013-01-17,,Thursday,1,1,1,2013
2013-01-18,,Friday,1,1,1,2013
2013-01-19,,Saturday,1,1,1,2013
2013-01-20,,Sunday,1,1,1,2013
2013-01-21,,Monday,1,1,1,2013
2013-01-22,,Tuesday,1,1,1,2013
2013-01-23,,Wednesday,1,1,1,2013
2013-01-24,,Thursday,1,1,1,2013
2013-01-25,,Friday,1,1,1,2013
2013-01-26,,Saturday,1,1,1,2013
2013-01-27,,Sunday,1,1,1,2013
2013-01-28,,Monday,1,1,1,2013
2013-01-29,,Tuesday,1,1,1,2013
2013-01-30,,Wednesday,1,1,1,2013
2013-01-31,,Thursday,1,1,1,2013
2013-02-01,,Friday,2,1,1,2013
2013-02-02,,Saturday,2,1,1,2013
2013-02-03,,Sunday,2,1,1,2013
2013-02-04,,Monday,2,1,1,2013
2013-02-05,,Tuesday,2,1,1,2013
2013-02-06,,Wednesday,2,1,1,2013
2013-02-07,,Thursday,2,1,1,2013
2013-02-08,,Friday,2,1,1,2013
2013-02-09,,Saturday,2,1,1,2013
2013-02-10,,Sunday,2,1,1,2013
2013-02-11,,Monday,2,1,1,2013
2013-02-12,,Tuesday,2,1,1,2013
2013-02-13,,Wednesday,2,1,1,2013
2013-02-14,,Thursday,2,1,1,2013
2013-02-15,,Friday,2,1,1,2013
2013-02-16,,Saturday,2,1,1,2013
2013-02-17,,Sunday,2,1,1,2013
2013-02-18,,Monday,2,1,1,2013
2013-02-19,,Tuesday,2,1,1,2013
2013-02-20,,Wednesday,2,1,1,2013
2013-02-21,,Thursday,2,1,1,2013
2013-02-22,,Friday,2,1,1,2013
2013-02-23,,Saturday,2,1,1,2013
2013-02-24,,Sunday,2,1,1,2013
2013-02-25,,Monday,2,1,1,2013
2013-02-26,,Tuesday,2,1,1,2013
2013-02-27,,Wednesday,2,1,1,2013
2013-02-28,,Thursday,2,1,1,2013
2013-03-01,,Friday,3,1,1,2013
2013-03-02,,Saturday,3,1,1,2013
2013-03-03,,Sunday,3,1,1,2013
2013-03-04,,Monday,3,1,1,2013
2013-03-05,,Tuesday,3,1,1,2013
2013-03-06,,Wednesday,3,1,1,2013
2013-03-07,,Thursday,3,1,1,2013
2013-03-08,,Friday,3,1,1,2013
2013-03-09,,Saturday,3,1,1,2013
2013-03-10,,Sunday,3,1,1,2013
2013-03-11,,Monday,3,1,1,2013
2013-03-12,,Tuesday,3,1,1,2013
2013-03-13,,Wednesday,3,1,1,2013
2013-03-14,,Thursday,3,1,1,2013
2013-03-15,,Friday,3,1,1,2013
2013-03-16,,Saturday,3,1,1,2013
2013-03-17,,Sunday,3,1,1,2013
2013-03-18,,Monday,3,1,1,2013
2013-03-19,,Tuesday,3,1,1,2013
2013-03-20,,Wednesday,3,1,1,2013
2013-03-21,,Thursday,3,1,1,2013
2013-03-22,,Friday,3,1,1,2013
2013-03-23,,Saturday,3,1,1,2013
2013-03-24,,Sunday,3,1,1,2013
2013-03-25,,Monday,3,1,1,2013
2013-03-26,,Tuesday,3,1,1,2013
2013-03-27,,Wednesday,3,1,1,2013
2013-03-28,,Thursday,3,1,1,2013
2013-03-29,,Friday,3,1,1,2013
2013-03-30,,Saturday,3,1,1,2013
2013-03-31,,Sunday,3,1,1,2013
2013-04-01,,Monday,4,2,1,2013
2013-04-02,,Tuesday,4,2,1,2013
2013-04-03,,Wednesday,4,2,1,2013
2013-04-04,,Thursday,4,2,1,2013
2013-04-05,,Friday,4,2,1,2013
2013-04-06,,Saturday,4,2,1,2013
2013-04-07,,Sunday,4,2,1,2013
2013-04-08,,Monday,4,2,1,2013
2013-04-09,,Tuesday,4,2,1,2013
2013-04-10,,Wednesday,4,2,1,2013
2013-04-11,,Thursday,4,2,1,2013
2013-04-12,,Friday,4,2,1,2013
2013-04-13,,Saturday,4,2,1,2013
2013-04-14,,Sunday,4,2,1,2013
2013-04-15,,Monday,4,2,1,2013
2013-04-16,,Tuesday,4,2,1,2013
2013-04-17,,Wednesday,4,2,1,2013
2013-04-18,,Thursday,4,2,1,2013
2013-04-19,,Friday,4,2,1,2013
2013-04-20,,Saturday,4,2,1,2013
2013-04-21,,Sunday,4,2,1,2013
2013-04-22,,Monday,4,2,1,2013
2013-04-23,,Tuesday,4,2,1,2013
2013-04-24,,Wednesday,4,2,1,2013
2013-04-25,,Thursday,4,2,1,2013
2013-04-26,,Friday,4,2,1,2013
2013-04-27,,Saturday,4,2,1,2013
2013-04-28,,Sunday,4,2,1,2013
2013-04-29,,Monday,4,2,1,2013
2013-04-30,,Tuesday,4,2,1,2013
2013-05-01,,Wednesday,5,2,1,2013
2013-05-02,,Thursday,5,2,1,2013
2013-05-03,,Friday,5,2,1,2013
2013-05-04,,Saturday,5,2,1,2013
2013-05-05,,Sunday,5,2,1,2013
2013-05-06,,Monday,5,2,1,2013
2013-05-07,,Tuesday,5,2,1,2013
2013-05-08,,Wednesday,5,2,1,2013
2013-05-09,,Thursday,5,2,1,2013
2013-05-10,,Friday,5,2,1,2013
2013-05-11,,Saturday,5,2,1,2013
2013-05-12,,Sunday,5,2,1,2013
2013-05-13,,Monday,5,2,1,2013
2013-05-14,,Tuesday,5,2,1,2013
2013-05-15,,Wednesday,5,2,1,2013
2013-05-16,,Thursday,5,2,1,2013
2013-05-17,,Friday,5,2,1,2013
2013-05-18,,Saturday,5,2,1,2013
2013-05-19,,Sunday,5,2,1,2013
2013-05-20,,Monday,5,2,1,2013
2013-05-21,,Tuesday,5,2,1,2013
2013-05-22,,Wednesday,5,2,1,2013
2013-05-23,,Thursday,5,2,1,2013
2013-05-24,,Friday,5,2,1,2013
2013-05-25,,Saturday,5,2,1,2013
2013-05-26,,Sunday,5,2,1,2013
2013-05-27,,Monday,5,2,1,2013
2013-05-28,,Tuesday,5,2,1,2013
2013-05-29,,Wednesday,5,2,1,2013
2013-05-30,,Thursday,5,2,1,2013
2013-05-31,,Friday,5,2,1,2013
2013-06-01,,Saturday,6,2,1,2013
2013-06-02,,Sunday,6,2,1,2013
2013-06-03,,Monday,6,2,1,2013
2013-06-04,,Tuesday,6,2,1,2013
2013-06-05,,Wednesday,6,2,1,2013
2013-06-06,,Thursday,6,2,1,2013
2013-06-07,,Friday,6,2,1,2013
2013-06-08,,Saturday,6,2,1,2013
2013-06-09,,Sunday,6,2,1,2013
2013-06-10,,Monday,6,2,1,2013
2013-06-11,,Tuesday,6,2,1,2013
2013-06-12,,Wednesday,6,2,1,2013
2013-06-13,,Thursday,6,2,1,2013
2013-06-14,,Friday,6,2,1,2013
2013-06-15,,Saturday,6,2,1,2013
2013-06-16,,Sunday,6,2,1,2013
2013-06-17,,Monday,6,2,1,2013
2013-06-18,,Tuesday,6,2,1,2013
2013-06-19,,Wednesday,6,2,1,2013
2013-06-20,,Thursday,6,2,1,2013
2013-06-21,,Friday,6,2,1,2013
2013-06-22,,Saturday,6,2,1,2013
2013-06-23,,Sunday,6,2,1,2013
